"tx_id","gene_id"
"rna-XR_003305578.1","100578759"
"rna-XM_026443648.1","410352"
"rna-XM_006566454.3","410352"
"rna-XM_016914768.2","410352"
"rna-XM_016914769.2","410352"
"rna-XR_003305580.1","102655300"
"rna-XM_006566431.3","408309"
"rna-XM_006566433.3","408309"
"rna-XM_006566435.3","408309"
"rna-XM_006566437.3","408309"
"rna-XM_006566440.3","408309"
"rna-XM_006566442.3","408309"
"rna-XM_006566447.3","408309"
"rna-XM_006566452.3","408309"
"rna-XM_006566444.3","408309"
"rna-XM_016914779.2","408309"
"rna-XM_016914784.2","408309"
"rna-XM_006566432.3","408309"
"rna-XM_006566434.3","408309"
"rna-XM_006566436.3","408309"
"rna-XM_006566446.3","408309"
"rna-XM_016914778.2","408309"
"rna-XM_016914774.2","408309"
"rna-XM_016914775.2","408309"
"rna-XM_016914777.2","408309"
"rna-XM_016914782.2","408309"
"rna-XM_016914781.2","408309"
"rna-XM_016914783.2","408309"
"rna-XM_026443934.1","100578547"
"rna-XM_006566416.3","100578716"
"rna-XM_016914772.2","100578716"
"rna-XM_016914773.2","100578716"
"rna-XM_006566414.3","551283"
"rna-XM_006566415.3","551283"
"rna-XM_001120000.5","724791"
"rna-XM_006566413.3","724791"
"rna-XM_026443528.1","100578439"
"rna-NM_001278681.1","100578439"
"rna-XM_026443529.1","100578439"
"rna-XM_006566457.2","551735"
"rna-XM_006566458.2","551735"
"rna-XM_006566459.2","551735"
"rna-XM_624123.5","551735"
"rna-XR_003305677.1","102655660"
"rna-XM_016914785.2","551707"
"rna-XM_006566456.3","551707"
"rna-XM_006566455.3","551707"
"rna-XM_006566460.3","551683"
"rna-XM_006566461.3","551683"
"rna-NM_001011653.2","494503"
"rna-XM_026443542.1","494503"
"rna-XM_026443544.1","494503"
"rna-XM_026443543.1","494503"
"rna-XM_016914665.2","551648"
"rna-NM_001101023.1","551648"
"rna-XM_026443741.1","725244"
"rna-XM_026443742.1","725244"
"rna-XM_026443743.1","725244"
"rna-XM_016914922.2","100578540"
"rna-XM_006566462.3","100578540"
"rna-XM_391859.7","408308"
"rna-XM_006566465.3","725324"
"rna-XM_001121184.5","725324"
"rna-XR_001704801.2","102656066"
"rna-XR_001704803.2","102656066"
"rna-XM_397436.7","414001"
"rna-XM_026443911.1","100578575"
"rna-XM_016914921.2","100576176"
"rna-XM_624658.6","552282"
"rna-XM_006566468.3","552303"
"rna-XM_006566469.3","552303"
"rna-XM_006566470.3","552303"
"rna-XM_016915324.2","412348"
"rna-XM_006566473.3","412348"
"rna-XM_006566471.3","102656637"
"rna-NM_001167836.1","409314"
"rna-XR_001705024.2","107965262"
"rna-XR_003305642.1","107965262"
"rna-XR_001705025.2","107965262"
"rna-XR_003305641.1","107965262"
"rna-XR_003305643.1","102656488"
"rna-XM_016915089.2","412018"
"rna-XM_016915092.2","412018"
"rna-XM_016915091.2","412018"
"rna-XM_006566475.3","725462"
"rna-XM_001121305.5","725462"
"rna-NR_127302.1","104794314"
"rna-NR_127314.1","104796348"
"rna-Mir6000a","104794314"
"rna-Mir6000a-2","104794314"
"rna-Mir6000b","104796348"
"rna-NR_127313.1","104794336"
"rna-Mir6040","104794336"
"rna-XR_001704924.2","107965228"
"rna-NM_001277300.1","552738"
"rna-XM_006566474.3","102656725"
"rna-XM_006566479.3","412414"
"rna-XM_006566481.3","100576532"
"rna-XM_006566480.3","725615"
"rna-XM_001121442.5","725615"
"rna-XM_625090.5","552715"
"rna-XM_026443655.1","100576646"
"rna-XM_016915136.2","107965235"
"rna-XM_006566483.3","100576742"
"rna-XM_003250812.4","100576742"
"rna-XM_016915134.2","100576773"
"rna-XR_001704952.1","107965236"
"rna-XM_392781.7","409260"
"rna-XM_006566484.3","409260"
"rna-XM_006566485.3","409260"
"rna-XM_016915135.2","409260"
"rna-XM_006566489.3","552689"
"rna-XM_026443861.1","552683"
"rna-XM_026443859.1","725780"
"rna-XM_026443860.1","725780"
"rna-XM_006566488.2","102654161"
"rna-XM_016914943.2","102654161"
"rna-XM_006566486.3","410253"
"rna-XM_003250814.4","410253"
"rna-XR_003305670.1","107965194"
"rna-XR_003305671.1","107965194"
"rna-TRNAH-GUG-2","107965302"
"rna-XR_001704813.2","107965194"
"rna-XR_003305672.1","113219110"
"rna-XR_003305725.1","113219117"
"rna-XM_006566491.3","100577041"
"rna-XR_410641.3","102654363"
"rna-XM_006566492.3","408310"
"rna-XM_391861.7","408310"
"rna-XR_003305788.1","113219133"
"rna-XM_393736.6","410254"
"rna-XM_026443704.1","552619"
"rna-XM_006566511.3","725952"
"rna-XM_026443896.1","725952"
"rna-XM_026443888.1","408311"
"rna-XM_006566498.3","408311"
"rna-XM_026443893.1","408311"
"rna-XM_026443891.1","408311"
"rna-XM_026443886.1","408311"
"rna-XM_006566503.3","408311"
"rna-XM_026443892.1","408311"
"rna-XM_026443890.1","408311"
"rna-XM_026443889.1","408311"
"rna-XM_026443887.1","408311"
"rna-XM_006566506.3","408311"
"rna-XM_006566507.3","408311"
"rna-XM_006566508.3","408311"
"rna-XM_016914998.2","408311"
"rna-XM_016915000.2","408311"
"rna-XM_006566510.3","408311"
"rna-XR_001704875.2","102654792"
"rna-XR_001704874.2","102654792"
"rna-XR_003305699.1","102654792"
"rna-XM_006566497.3","102654712"
"rna-XM_026443895.1","726018"
"rna-XM_003250817.4","408312"
"rna-XM_391863.7","408312"
"rna-XR_001705040.1","107965270"
"rna-XM_393737.7","410255"
"rna-XM_006566512.3","410256"
"rna-XR_001704856.2","410256"
"rna-XM_624933.6","552557"
"rna-XR_003305776.1","113219126"
"rna-XM_006566244.3","406151"
"rna-XM_006566243.3","406151"
"rna-NM_001011624.1","406151"
"rna-XM_026443533.1","406151"
"rna-XM_006566515.3","410257"
"rna-XM_006566516.3","410257"
"rna-XM_016914978.2","410257"
"rna-XM_016914980.2","410257"
"rna-XM_016914977.2","410257"
"rna-XM_016914976.2","410257"
"rna-XM_624887.6","552511"
"rna-XM_003250818.4","410258"
"rna-XM_006566524.3","408314"
"rna-XM_026443871.1","408314"
"rna-XM_026443872.1","408314"
"rna-XM_623556.6","408314"
"rna-XM_391867.7","408315"
"rna-XR_001704734.2","408315"
"rna-XR_410654.3","408315"
"rna-XM_006566530.3","408315"
"rna-XM_006566528.3","408315"
"rna-XM_006566527.3","408315"
"rna-XM_006566526.3","408315"
"rna-XR_001704736.2","102655785"
"rna-XR_003305555.1","102655785"
"rna-XM_006566532.3","410259"
"rna-XM_026443800.1","410259"
"rna-XM_006566531.3","410259"
"rna-XM_006566534.3","410259"
"rna-XM_006566535.3","410259"
"rna-XM_006566536.3","410259"
"rna-XM_016914818.2","410259"
"rna-XM_026443799.1","410259"
"rna-XM_026443801.1","410259"
"rna-XR_001704741.2","107965165"
"rna-XR_003305647.1","102656080"
"rna-XR_001704737.2","102656080"
"rna-XR_003305648.1","102656080"
"rna-XM_001122049.5","726301"
"rna-XM_006566537.3","100577687"
"rna-XM_006566538.3","100577687"
"rna-NM_001277301.1","408316"
"rna-XR_003305628.1","113219094"
"rna-XR_003305627.1","113219094"
"rna-XR_001704735.2","102656537"
"rna-XR_003305629.1","113219095"
"rna-XR_003305691.1","113219113"
"rna-XR_003305687.1","113219113"
"rna-XR_003305688.1","113219113"
"rna-XR_003305690.1","113219113"
"rna-XR_003305692.1","113219113"
"rna-XR_003305693.1","113219113"
"rna-XR_410673.3","102656683"
"rna-XR_001705085.2","107965290"
"rna-XR_410674.3","102656707"
"rna-XR_003305626.1","107965253"
"rna-NR_031528.1","732511"
"rna-Mir8","732511"
"rna-XR_003305675.1","102656859"
"rna-XR_003305673.1","102656859"
"rna-XR_003305674.1","102656859"
"rna-XR_003305676.1","102656859"
"rna-XM_026443585.1","100578910"
"rna-XR_003305552.1","113219065"
"rna-XM_026443589.1","107965250"
"rna-XM_026443590.1","107965250"
"rna-XM_026443591.1","107965250"
"rna-XM_026443592.1","107965250"
"rna-XM_026443588.1","410261"
"rna-XM_026443586.1","410261"
"rna-XM_026443587.1","410261"
"rna-XR_003305553.1","100577914"
"rna-XM_393743.6","410262"
"rna-XM_016915261.1","102653824"
"rna-XM_016915217.2","410263"
"rna-XM_016915218.2","410263"
"rna-XM_016915220.1","102654090"
"rna-XM_026443701.1","102654041"
"rna-XM_006566546.3","102653994"
"rna-XM_016915219.2","726506"
"rna-XM_001122238.5","726506"
"rna-XM_006566544.3","726506"
"rna-XM_006566545.3","726506"
"rna-XM_624671.6","552295"
"rna-XM_006566250.3","411659"
"rna-XM_006566248.2","411659"
"rna-XM_006566249.2","411659"
"rna-NM_001014430.1","411659"
"rna-XM_392676.6","409152"
"rna-XM_006566549.3","409152"
"rna-XM_026443875.1","726875"
"rna-XM_026443876.1","726875"
"rna-XM_026443877.1","726875"
"rna-XR_003305694.1","726875"
"rna-XM_026443878.1","726875"
"rna-XM_006566550.3","726861"
"rna-XM_006566551.3","726861"
"rna-XM_006566552.3","413942"
"rna-XM_397379.7","413942"
"rna-XM_397380.5","413943"
"rna-XM_397381.6","413944"
"rna-XM_006566555.3","413457"
"rna-XM_006566556.3","413457"
"rna-XM_006566554.3","413457"
"rna-XM_006566557.3","413457"
"rna-XM_006566558.3","413457"
"rna-XM_001122522.4","726801"
"rna-XM_006566560.3","409919"
"rna-XM_016915181.2","409919"
"rna-XM_026443643.1","409919"
"rna-XM_006566561.3","409919"
"rna-XM_016915180.2","409919"
"rna-XM_026443642.1","409919"
"rna-XR_003305575.1","409919"
"rna-XR_001704983.2","107965252"
"rna-XR_003305576.1","113219071"
"rna-XM_016915006.2","726781"
"rna-XM_006566568.3","726781"
"rna-XM_016915005.2","726781"
"rna-XM_006566570.3","726781"
"rna-XM_006566571.3","726781"
"rna-XM_006566580.3","726781"
"rna-XM_016915007.2","726781"
"rna-XM_006566578.3","726781"
"rna-XM_006566579.3","726781"
"rna-XR_003305779.1","113219129"
"rna-XM_016915004.2","551073"
"rna-XM_016915003.2","551073"
"rna-XM_006566565.3","551073"
"rna-XM_006566564.3","551073"
"rna-XM_006566566.3","551073"
"rna-XM_006566567.3","551073"
"rna-XM_391869.7","408317"
"rna-XR_003305778.1","113219128"
"rna-XM_006566582.3","411457"
"rna-XM_006566583.3","411457"
"rna-XM_006566581.3","411457"
"rna-XM_394932.7","411457"
"rna-XM_016915008.2","411457"
"rna-XM_006566584.3","411457"
"rna-XM_016915009.2","411457"
"rna-XM_026444060.1","409068"
"rna-XM_006566586.3","409068"
"rna-XM_006566588.3","409068"
"rna-XM_623346.6","409068"
"rna-XM_006566587.3","409068"
"rna-XM_026444059.1","409068"
"rna-XM_026444061.1","409068"
"rna-XM_006566585.3","102655688"
"rna-XM_003250827.4","411458"
"rna-XM_016915282.2","411458"
"rna-XM_624370.6","551987"
"rna-XM_016915174.2","551987"
"rna-XM_016915173.2","551987"
"rna-XM_006566596.2","551987"
"rna-XM_006566597.3","551987"
"rna-XM_006566590.2","409070"
"rna-XM_006566589.3","409070"
"rna-XM_006566599.3","409476"
"rna-XM_006566598.3","409476"
"rna-XM_026443618.1","100576153"
"rna-XR_003305571.1","409476"
"rna-XM_026443616.1","409476"
"rna-XM_026443617.1","409476"
"rna-XM_624298.6","409475"
"rna-XM_006566604.3","412944"
"rna-XM_397355.6","413916"
"rna-XM_006566605.3","100576186"
"rna-XM_006566606.2","726612"
"rna-XR_001704912.2","107965224"
"rna-XM_003250828.4","100579040"
"rna-XM_006566607.3","411433"
"rna-XM_006566608.3","411433"
"rna-XM_001122291.5","726564"
"rna-XM_006566610.3","726564"
"rna-XM_026443726.1","726564"
"rna-XR_003305635.1","113219098"
"rna-XM_395023.7","411552"
"rna-XM_624122.6","551734"
"rna-XM_016914991.2","410264"
"rna-XM_016914989.2","410264"
"rna-XM_026443935.1","100576185"
"rna-XM_026443936.1","100576185"
"rna-XM_026443943.1","100576286"
"rna-XM_006566616.3","410266"
"rna-XM_026443944.1","410266"
"rna-XM_393747.6","410266"
"rna-XM_026443938.1","724460"
"rna-XM_026443939.1","724460"
"rna-XM_026443940.1","724460"
"rna-XM_026443941.1","724460"
"rna-XM_026443937.1","724460"
"rna-XR_003305749.1","102653678"
"rna-XR_003305735.1","102653678"
"rna-XR_003305736.1","102653678"
"rna-XR_003305737.1","102653678"
"rna-XR_003305738.1","102653678"
"rna-XR_003305739.1","102653678"
"rna-XR_003305740.1","102653678"
"rna-XR_003305741.1","102653678"
"rna-XR_003305742.1","102653678"
"rna-XR_003305743.1","102653678"
"rna-XR_003305744.1","102653678"
"rna-XR_003305745.1","102653678"
"rna-XR_003305746.1","102653678"
"rna-XR_003305747.1","102653678"
"rna-XR_003305748.1","102653678"
"rna-XR_003305750.1","102653678"
"rna-XR_003305751.1","102653678"
"rna-XR_003305752.1","102653678"
"rna-XR_003305753.1","102653678"
"rna-XR_003305754.1","102653678"
"rna-XR_003305755.1","102653678"
"rna-XR_003305756.1","102653678"
"rna-XR_003305757.1","102653678"
"rna-XM_026443942.1","724460"
"rna-XM_006566619.3","724502"
"rna-XR_410727.3","724502"
"rna-XR_001704965.2","102654866"
"rna-XR_003305561.1","102654866"
"rna-XR_003305562.1","102654866"
"rna-XR_003305563.1","102654866"
"rna-XR_001704969.2","102654793"
"rna-XM_026443597.1","100576557"
"rna-XR_003305560.1","100576557"
"rna-XR_003305559.1","100576557"
"rna-XR_003305564.1","102654613"
"rna-XR_001704972.2","107965243"
"rna-XR_003305565.1","102654487"
"rna-NR_039457.1","100629009"
"rna-Mir3764","100629009"
"rna-XR_410728.3","102654444"
"rna-XM_623895.6","551501"
"rna-XR_410745.3","102654947"
"rna-XR_410747.3","102654947"
"rna-XR_003305585.1","102654947"
"rna-XR_410746.3","102654947"
"rna-XR_001704996.2","107965256"
"rna-XR_003305586.1","113219075"
"rna-XM_006566628.3","408319"
"rna-XM_006566630.3","408319"
"rna-XM_006566629.3","408319"
"rna-XM_006566631.3","408319"
"rna-XM_006566625.3","408319"
"rna-XM_006566626.3","408319"
"rna-XM_006566627.3","408319"
"rna-XM_006566632.3","724685"
"rna-XM_001120576.5","724685"
"rna-XR_003305566.1","113219067"
"rna-XM_006566633.3","410154"
"rna-XM_393637.7","410154"
"rna-XM_016915087.2","410154"
"rna-XR_001704921.2","102655371"
"rna-XR_001704922.2","102655371"
"rna-XM_001119824.5","724756"
"rna-XM_006566635.3","551424"
"rna-XM_001120746.5","724842"
"rna-XM_006566634.3","724842"
"rna-XM_026443644.1","724877"
"rna-XM_026443645.1","724877"
"rna-XM_026443646.1","724877"
"rna-XM_006566767.2","409595"
"rna-XM_006566639.3","409877"
"rna-XM_016915245.2","409877"
"rna-XM_006566638.3","409877"
"rna-XM_625145.6","552769"
"rna-XM_003250835.3","100577344"
"rna-XM_006566640.3","412219"
"rna-XM_006566641.3","412219"
"rna-XM_001122944.5","727234"
"rna-XM_026443627.1","727234"
"rna-XM_006566642.3","409393"
"rna-XM_006566645.3","552744"
"rna-XM_003250836.4","727222"
"rna-XM_623748.5","551313"
"rna-XM_625108.5","552733"
"rna-XM_394978.7","411505"
"rna-XM_006566649.3","411505"
"rna-XM_006566650.3","411505"
"rna-XM_006566652.3","411505"
"rna-XM_006566651.3","411505"
"rna-XM_392998.7","409491"
"rna-XM_026444078.1","409491"
"rna-XM_016915079.2","409491"
"rna-XM_625089.6","552714"
"rna-XM_397261.7","413822"
"rna-XM_006566654.3","552700"
"rna-XM_006566655.3","552700"
"rna-XM_623670.5","551276"
"rna-XM_006566656.3","410108"
"rna-XM_016915236.2","410108"
"rna-XM_016915237.2","410108"
"rna-XM_006566658.3","410108"
"rna-XM_006566661.3","410108"
"rna-XM_016915238.2","410108"
"rna-XM_016915239.2","410108"
"rna-XM_026443930.1","727221"
"rna-XM_006566669.3","727221"
"rna-XM_006566662.3","412046"
"rna-XM_006566663.3","412046"
"rna-XM_006566664.3","412046"
"rna-XM_006566665.3","412046"
"rna-XM_395512.6","412046"
"rna-XM_006566666.3","412046"
"rna-XM_392845.7","409329"
"rna-XM_026443761.1","100576647"
"rna-XM_026443762.1","100576647"
"rna-XM_624346.6","551964"
"rna-XM_026443724.1","107965281"
"rna-XM_026443725.1","107965281"
"rna-XM_001121588.5","725781"
"rna-XM_392764.7","409241"
"rna-XM_395328.7","411861"
"rna-XM_395329.4","411862"
"rna-XM_395330.6","411863"
"rna-XM_016914931.2","409636"
"rna-XM_006566674.3","409636"
"rna-XM_006566672.3","409634"
"rna-XM_006566670.3","409634"
"rna-XM_006566671.3","409634"
"rna-XM_016914690.1","102653856"
"rna-XM_003250880.4","100576717"
"rna-XM_006566676.3","551467"
"rna-XM_016914937.2","107965192"
"rna-XM_016914935.2","409838"
"rna-XM_026443752.1","409838"
"rna-XR_001704809.2","409838"
"rna-XM_016914933.2","409838"
"rna-XM_016914934.2","409838"
"rna-XM_006566678.3","409839"
"rna-XM_006566679.2","409839"
"rna-XM_393330.7","409839"
"rna-XM_396705.6","413259"
"rna-XR_003305764.1","100578596"
"rna-XR_003305765.1","100578596"
"rna-XR_003305766.1","100578596"
"rna-XR_003305767.1","100578596"
"rna-XR_003305768.1","100578596"
"rna-XR_003305769.1","100578596"
"rna-XR_003305770.1","100578596"
"rna-XR_410753.3","100578596"
"rna-XR_003305771.1","100578596"
"rna-XM_016915129.2","413260"
"rna-XM_006566684.3","413260"
"rna-XM_396706.6","413260"
"rna-XM_026443705.1","725288"
"rna-XM_026443956.1","113219124"
"rna-XM_016915131.2","725245"
"rna-XM_001121117.5","725245"
"rna-XR_001704951.2","102654948"
"rna-XR_410761.2","102654948"
"rna-XM_006566685.3","100578745"
"rna-XM_006566686.3","100578745"
"rna-XM_003250841.4","100578745"
"rna-XM_006566691.2","551146"
"rna-XM_006566695.2","551146"
"rna-XM_006566693.3","551146"
"rna-XM_625238.6","551146"
"rna-XM_006566689.3","551146"
"rna-XM_006566692.3","551146"
"rna-XM_016915194.2","413261"
"rna-XR_001705008.2","413261"
"rna-XM_016915195.2","413261"
"rna-XM_006566698.3","551061"
"rna-XM_006566699.3","551061"
"rna-XM_006566701.3","551061"
"rna-XM_026444011.1","551061"
"rna-XM_006566700.3","551061"
"rna-XM_026444009.1","725051"
"rna-XM_026444010.1","725051"
"rna-XM_026444012.1","550984"
"rna-XM_026444013.1","550984"
"rna-XM_016915150.2","550984"
"rna-XM_026443615.1","550935"
"rna-XM_006566703.3","725822"
"rna-XM_395866.7","412409"
"rna-XM_006566707.3","409099"
"rna-XM_026443821.1","409099"
"rna-XM_006566706.3","409099"
"rna-XM_006566704.3","411553"
"rna-XM_395024.6","411553"
"rna-XM_006566705.3","411553"
"rna-XM_006566716.3","411554"
"rna-XM_395025.6","411554"
"rna-XM_006566717.3","411554"
"rna-XM_625219.6","552843"
"rna-XR_001704732.2","411735"
"rna-XM_006566711.3","725984"
"rna-XM_016914800.2","411735"
"rna-XM_006566709.3","411735"
"rna-XM_016914801.2","411735"
"rna-XM_006566718.3","411734"
"rna-XM_006566719.3","411734"
"rna-XM_026443822.1","409184"
"rna-XM_003250842.3","409184"
"rna-XM_006566720.2","409184"
"rna-XM_397549.6","409184"
"rna-XM_006566721.1","409184"
"rna-XM_396596.7","413145"
"rna-XM_396595.5","413144"
"rna-XM_006566722.3","413144"
"rna-XM_006566724.3","552838"
"rna-XM_016914805.2","551211"
"rna-XM_001121911.4","726151"
"rna-XM_016914803.2","102655980"
"rna-XM_016914804.2","102655980"
"rna-XM_006566730.3","100576421"
"rna-XM_006566728.3","100576421"
"rna-XM_006566731.3","100576421"
"rna-XM_016915046.2","100576421"
"rna-XM_016915049.2","100576421"
"rna-XM_006566729.3","100576421"
"rna-XM_016915047.2","100576421"
"rna-XM_026443824.1","100576421"
"rna-XM_006566726.3","100576421"
"rna-XM_026443823.1","100576421"
"rna-XR_003305666.1","102656667"
"rna-XM_006566732.3","552835"
"rna-XM_625210.6","552835"
"rna-XR_003305600.1","102653972"
"rna-XR_003305601.1","102653972"
"rna-XR_003305602.1","102653972"
"rna-XR_003305603.1","102653972"
"rna-XR_003305604.1","102653972"
"rna-NM_001252019.1","100820634"
"rna-XR_410770.3","102653896"
"rna-XR_003305605.1","113219077"
"rna-XR_120331.4","100576585"
"rna-XR_003305594.1","100576585"
"rna-XR_003305595.1","100576585"
"rna-XR_003305596.1","100576585"
"rna-XR_001704788.2","107964010"
"rna-XR_001704789.2","107964010"
"rna-XR_003305597.1","100576609"
"rna-XR_003305599.1","100576609"
"rna-NR_034302.1","100315674"
"rna-Mir928","100315674"
"rna-XM_003250845.4","100576519"
"rna-XM_016914913.2","100576519"
"rna-XR_410764.3","102653705"
"rna-XM_625207.5","552832"
"rna-XM_001120350.5","726408"
"rna-XM_003250850.4","726408"
"rna-XM_003250848.4","726408"
"rna-XM_006566736.3","552830"
"rna-XM_006566735.3","100576947"
"rna-XM_003250847.2","100576744"
"rna-XR_001704795.2","100576744"
"rna-XM_026443661.1","409307"
"rna-XM_016914918.2","100576985"
"rna-XM_006566738.3","100576985"
"rna-XM_016914919.2","100576985"
"rna-XM_395464.7","411998"
"rna-XM_006566740.3","726432"
"rna-XM_006566741.3","726432"
"rna-XM_003250851.4","409941"
"rna-XM_006566742.3","552820"
"rna-XM_006566750.3","409942"
"rna-XM_006566743.3","409942"
"rna-XR_003305608.1","409942"
"rna-XR_003305609.1","409942"
"rna-XM_006566747.3","409942"
"rna-XM_006566748.3","409942"
"rna-XM_006566749.3","409942"
"rna-XM_026443672.1","409942"
"rna-XM_006566744.3","409942"
"rna-XM_006566745.3","409942"
"rna-XM_006566746.3","409942"
"rna-XR_003305610.1","113219080"
"rna-XM_026443675.1","726964"
"rna-XM_026443674.1","726964"
"rna-XM_026443673.1","726964"
"rna-XM_026443931.1","113219121"
"rna-XM_026443932.1","113219121"
"rna-XM_026443933.1","113219121"
"rna-XM_026443537.1","409943"
"rna-XM_026443536.1","409943"
"rna-NM_001014992.2","409943"
"rna-XM_026443535.1","409943"
"rna-XM_026443534.1","409943"
"rna-XM_026443564.1","726946"
"rna-NM_001040237.1","726946"
"rna-XM_016914880.2","100576989"
"rna-XM_016914877.2","551528"
"rna-XM_016914879.2","551528"
"rna-XM_016914876.2","551528"
"rna-XM_623888.6","551493"
"rna-XM_026444014.1","726904"
"rna-XM_026444015.1","102655948"
"rna-XM_395387.7","411918"
"rna-XM_392786.7","409265"
"rna-XM_006570279.3","409265"
"rna-XM_026444017.1","551449"
"rna-XM_026444018.1","551449"
"rna-XM_026444022.1","552759"
"rna-XM_006570281.3","100577073"
"rna-XR_003305794.1","102656252"
"rna-XR_003305795.1","102656252"
"rna-XM_006570283.3","412273"
"rna-XM_026444020.1","412273"
"rna-XM_026444021.1","412273"
"rna-XM_016914871.2","726814"
"rna-XM_016914873.2","726814"
"rna-XM_016914872.2","726814"
"rna-XM_026444027.1","102655263"
"rna-XM_026444026.1","102655263"
"rna-XM_026444028.1","102655263"
"rna-XM_006570287.3","412705"
"rna-XM_396159.5","412705"
"rna-XM_026444023.1","409574"
"rna-XM_026444024.1","409574"
"rna-XM_026444025.1","409574"
"rna-XM_016915226.2","102656587"
"rna-XM_006570291.3","102656587"
"rna-XM_006570292.3","102656587"
"rna-XM_026443789.1","726771"
"rna-XR_003305646.1","726771"
"rna-XM_026443788.1","726771"
"rna-XM_006570293.3","726757"
"rna-XM_001122477.5","726757"
"rna-XM_006570295.3","100578159"
"rna-XM_006570296.3","100578159"
"rna-XM_026443606.1","100578159"
"rna-XM_006570298.3","100578159"
"rna-XM_396781.6","413336"
"rna-XM_006570300.3","102653601"
"rna-XM_006570301.3","409870"
"rna-XM_393468.6","409978"
"rna-XM_006570302.3","552799"
"rna-XM_006570303.3","552799"
"rna-XR_001705044.2","107965272"
"rna-XM_003251509.4","100578413"
"rna-XM_016915074.2","413427"
"rna-XM_026443966.1","413427"
"rna-XM_396871.7","413427"
"rna-XM_016915077.2","413427"
"rna-XM_016915075.2","413427"
"rna-XR_411807.3","102653963"
"rna-XM_026443967.1","552804"
"rna-XM_006570304.3","552804"
"rna-XM_625179.6","552804"
"rna-XR_003305781.1","113219130"
"rna-XR_003305782.1","113219130"
"rna-XR_003305783.1","113219130"
"rna-XM_026443706.1","413428"
"rna-XR_003305785.1","113219131"
"rna-XR_003305786.1","113219131"
"rna-XR_003305784.1","113219131"
"rna-XM_016914814.2","409904"
"rna-XM_006570316.3","409904"
"rna-XM_026443998.1","409904"
"rna-XM_006570310.3","409904"
"rna-XM_006570314.3","409904"
"rna-XM_016914809.2","409904"
"rna-XM_016914810.2","409904"
"rna-XM_016914811.2","409904"
"rna-XM_016914812.2","409904"
"rna-XM_016914813.2","409904"
"rna-XM_396873.6","413429"
"rna-XM_396874.7","413430"
"rna-XM_001122322.5","726595"
"rna-XM_001122306.5","726579"
"rna-XM_006570322.3","100578709"
"rna-XM_006570319.3","100578709"
"rna-XM_006570320.3","100578709"
"rna-XM_006570323.3","100578709"
"rna-XM_016914807.2","100578709"
"rna-XM_006570321.2","100578709"
"rna-XM_003251510.4","100578709"
"rna-XM_016914808.2","100578709"
"rna-TRNAR-ACG-5","107965305"
"rna-TRNAI-AAU-3","107965304"
"rna-XM_006570324.3","726522"
"rna-XM_026443659.1","552752"
"rna-XR_003305593.1","552752"
"rna-XM_026443660.1","552752"
"rna-XM_625121.6","552746"
"rna-XM_006570325.3","552746"
"rna-XM_006570328.3","100578976"
"rna-XM_016914796.2","100578976"
"rna-XM_016914795.2","100578976"
"rna-XM_393750.7","410269"
"rna-XM_003251514.4","100578939"
"rna-XM_016914793.2","410270"
"rna-XM_393751.7","410270"
"rna-XM_016914797.2","408320"
"rna-XM_006570334.3","410270"
"rna-XM_026443973.1","408321"
"rna-XM_026443974.1","408321"
"rna-XM_006570348.3","552695"
"rna-XM_625071.6","552695"
"rna-XM_026443976.1","409735"
"rna-XM_026443977.1","409735"
"rna-XM_026443975.1","409735"
"rna-XM_393233.7","409735"
"rna-XM_026443979.1","102656166"
"rna-XM_006570349.3","409373"
"rna-XM_006570350.3","409373"
"rna-XM_006570351.2","409373"
"rna-XM_624477.6","552098"
"rna-XM_006570356.3","412154"
"rna-XM_395618.6","412154"
"rna-XM_026443981.1","100577623"
"rna-XM_003251485.4","100577520"
"rna-XM_026443601.1","725782"
"rna-XM_026443602.1","725782"
"rna-XM_026443600.1","725782"
"rna-XM_026443603.1","725782"
"rna-XM_026443605.1","725782"
"rna-XM_026443604.1","725782"
"rna-XM_026443598.1","409759"
"rna-XM_016914889.2","725616"
"rna-XM_016914890.2","725616"
"rna-XR_003305567.1","107965175"
"rna-XM_026443599.1","552231"
"rna-XM_006570374.3","552231"
"rna-XM_006570372.3","552254"
"rna-XM_006570373.3","552254"
"rna-XM_006570370.3","552254"
"rna-XM_006570369.3","413087"
"rna-XM_396538.6","413087"
"rna-XM_016914891.2","725616"
"rna-XM_006570366.3","725616"
"rna-XM_006570365.3","725616"
"rna-XM_016914885.2","413086"
"rna-XM_016914886.2","413086"
"rna-XM_016914887.2","413086"
"rna-XM_006570360.3","413086"
"rna-XM_016914884.2","413086"
"rna-XM_396537.7","413086"
"rna-XM_006570361.3","413086"
"rna-XM_006570362.3","413086"
"rna-XM_006570364.3","413086"
"rna-XM_001121373.5","725540"
"rna-XM_006570359.3","725540"
"rna-XM_006570358.3","725540"
"rna-XM_026443779.1","100577735"
"rna-XM_016915266.2","102655411"
"rna-XM_006570379.2","552375"
"rna-XM_006570380.2","552375"
"rna-XM_026444105.1","552375"
"rna-XM_026444106.1","552375"
"rna-XM_026444107.1","552375"
"rna-XM_026444108.1","552375"
"rna-XM_623241.6","409762"
"rna-XM_026444122.1","725391"
"rna-XM_026444120.1","725391"
"rna-XM_026444121.1","725391"
"rna-XM_026444119.1","725391"
"rna-XM_026444118.1","725391"
